Employee_ID,Age,first_name,last_name,gender,Department,Job_Role,Education_Level,Marital_Status,Job_Tenure,Distance_From_Home,Gender_Clean,Performance_Rating,Last_Promotion_Year,Training_Hours,Work_Life_Balance,Job_Satisfaction,attrition,Exit_Interview_Score,Attrition_Flag,Years_Since_Promotion,Tenure_Bucket,Age_Group,Distance_Band,Promo_Gap_Bucket,Salary_Band,Exit_Score_Category,Performance_Category,Satisfaction_Category,WLB_Category,Attrition_Risk_Score,Risk_Segment
304,28,Burnard,Clarabut,Male,Operations,HR Specialist,Bachelor's,Divorced,16,23,Male,4,2010,19,2,2,False,,0,14,11–20 yrs,26–35,Medium (11–25 km),12+ yrs,Band 4 – High,N/A (Still Employed),Good,Low,Poor,3.346,High Risk
305,22,Rice,Healings,Male,Finance,Marketing Lead,Bachelor's,Single,15,16,Male,4,2014,120,3,2,False,,0,10,11–20 yrs,18–25,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Good,Low,Fair,2.882,Medium Risk
306,54,Liza,Mitchelmore,Polygender,HR,Data Analyst,Master's,Married,15,48,Non-Binary / Other,4,2017,35,1,3,False,,0,7,11–20 yrs,46–55,Far (26–50 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Good,Neutral,Very Poor,2.996,High Risk
307,45,Deloris,Clohissy,Female,Finance,Developer,Master's,Married,19,43,Female,5,2011,190,4,1,False,,0,13,11–20 yrs,36–45,Far (26–50 km),12+ yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very Low,Good,2.936,Medium Risk
308,57,Melloney,Badam,Female,Finance,HR Specialist,Master's,Divorced,2,34,Female,2,2019,143,1,2,True,2.0,1,5,0–2 yrs,55+,Far (26–50 km),3–5 yrs,Band 1 – Low,High Dissatisfaction,Below Average,Low,Very Poor,3.568,High Risk
309,60,Garrek,Pashler,Male,Operations,Developer,Bachelor's,Married,3,44,Male,4,2016,91,2,3,False,,0,8,3–5 yrs,55+,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Good,Neutral,Poor,2.788,Medium Risk
310,60,Wadsworth,Duham,Genderfluid,Finance,Developer,Bachelor's,Single,10,39,Non-Binary / Other,3,2010,58,5,2,False,,0,14,6–10 yrs,55+,Far (26–50 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Low,Excellent,2.828,Medium Risk
311,40,Helenelizabeth,Pickersgill,Female,HR,Developer,Bachelor's,Single,15,3,Female,5,2019,152,3,4,False,,0,5,11–20 yrs,36–45,Near (≤10 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Fair,1.806,Low Risk
312,41,Nikki,Innis,Female,HR,Senior Developer,Bachelor's,Divorced,12,39,Female,4,2014,179,3,1,True,4.0,1,10,11–20 yrs,36–45,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,Low Dissatisfaction,Good,Very Low,Fair,3.228,High Risk
313,28,Cherrita,Fancy,Female,Sales,Manager,Bachelor's,Divorced,10,29,Female,1,2010,170,5,5,True,2.0,1,14,6–10 yrs,26–35,Far (26–50 km),12+ yrs,Band 2 – Mid-Low,High Dissatisfaction,Needs Improvement,Very High,Excellent,2.308,Low Risk
314,52,Fianna,Roset,Female,IT,Data Analyst,Bachelor's,Married,13,11,Female,5,2020,19,5,2,False,,0,4,11–20 yrs,46–55,Medium (11–25 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Low,Excellent,1.872,Low Risk
315,26,Vanna,Imison,Female,Marketing,Marketing Lead,Bachelor's,Single,20,44,Female,5,2020,172,5,2,False,,0,4,11–20 yrs,26–35,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Low,Excellent,1.938,Low Risk
316,43,Cristionna,Phidgin,Female,IT,Data Analyst,Master's,Single,6,49,Female,2,2024,170,2,4,False,1.0,0,0,6–10 yrs,36–45,Far (26–50 km),0–2 yrs,Band 1 – Low,High Dissatisfaction,Below Average,High,Poor,2.498,Medium Risk
317,39,Jessie,Hayzer,Male,Operations,Developer,Bachelor's,Married,14,34,Male,1,2020,12,1,2,False,,0,4,11–20 yrs,36–45,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Low,Very Poor,3.718,High Risk
318,42,Marcelline,Gaitskill,Female,Finance,Data Analyst,Bachelor's,Divorced,8,15,Female,5,2019,72,3,3,False,,0,5,6–10 yrs,36–45,Medium (11–25 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Neutral,Fair,2.13,Low Risk
319,39,Burnard,Andryushchenko,Male,Sales,Marketing Lead,Bachelor's,Divorced,6,12,Male,5,2017,45,5,3,False,,0,7,6–10 yrs,36–45,Medium (11–25 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Neutral,Excellent,1.724,Low Risk
320,38,Robinet,Brennen,Female,Sales,Developer,Bachelor's,Divorced,20,5,Female,2,2010,160,4,1,False,,0,14,11–20 yrs,36–45,Near (≤10 km),12+ yrs,Band 4 – High,N/A (Still Employed),Below Average,Very Low,Good,3.51,High Risk
321,41,Kellsie,Robillart,Female,Operations,Manager,PhD,Divorced,14,24,Female,3,2024,106,2,1,False,,0,0,11–20 yrs,36–45,Medium (11–25 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very Low,Poor,3.148,High Risk
322,34,Marco,Penny,Male,Marketing,Data Analyst,Master's,Divorced,15,9,Male,3,2024,66,4,5,False,,0,0,11–20 yrs,26–35,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very High,Good,1.418,Low Risk
323,31,Muffin,Domney,Male,Marketing,HR Specialist,Bachelor's,Divorced,13,33,Male,1,2015,182,3,3,False,5.0,0,9,11–20 yrs,26–35,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,Low Dissatisfaction,Needs Improvement,Neutral,Fair,3.166,High Risk
324,55,Laureen,McTaggart,Female,IT,Marketing Lead,PhD,Divorced,6,23,Female,2,2012,60,2,5,False,2.0,0,12,6–10 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 1 – Low,High Dissatisfaction,Below Average,Very High,Poor,2.746,Medium Risk
325,37,Clarinda,Minelli,Female,IT,Senior Developer,Bachelor's,Divorced,19,4,Female,4,2017,77,3,1,True,4.0,1,7,11–20 yrs,36–45,Near (≤10 km),6–8 yrs,Band 4 – High,Low Dissatisfaction,Good,Very Low,Fair,3.008,High Risk
326,25,Chryste,Graveston,Female,HR,Marketing Lead,Bachelor's,Married,4,28,Female,2,2024,130,5,5,False,,0,0,3–5 yrs,18–25,Far (26–50 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very High,Excellent,1.406,Low Risk
327,60,Terrill,Jollie,Male,IT,Manager,Master's,Single,13,32,Male,4,2021,48,1,4,False,,0,3,11–20 yrs,55+,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,High,Very Poor,2.464,Medium Risk
328,47,Kylen,Collinge,Female,IT,Data Analyst,PhD,Single,2,25,Female,3,2017,134,5,2,False,,0,7,0–2 yrs,46–55,Medium (11–25 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Average,Low,Excellent,2.45,Medium Risk
329,42,Cleavland,Thireau,Male,Finance,Developer,PhD,Single,8,11,Male,1,2014,57,4,4,False,,0,10,6–10 yrs,36–45,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,High,Good,2.622,Medium Risk
330,30,Alley,Peddie,Male,Operations,Data Analyst,Bachelor's,Divorced,6,24,Male,4,2010,197,2,3,False,,0,14,6–10 yrs,26–35,Medium (11–25 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Neutral,Poor,3.048,High Risk
331,23,Madlin,Minichillo,Female,Sales,Marketing Lead,Bachelor's,Divorced,9,8,Female,3,2012,137,3,1,False,,0,12,6–10 yrs,18–25,Near (≤10 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very Low,Fair,3.466,High Risk
332,53,Grayce,Gatecliffe,Female,IT,Manager,PhD,Divorced,18,22,Female,5,2015,82,3,5,False,,0,9,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very High,Fair,1.744,Low Risk
333,40,Selie,Dunseith,Female,HR,Developer,Bachelor's,Divorced,10,44,Female,1,2018,43,1,5,False,,0,6,6–10 yrs,36–45,Far (26–50 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Very High,Very Poor,2.938,Medium Risk
334,38,Lyndell,Rowlson,Female,IT,HR Specialist,Master's,Married,3,16,Female,4,2023,60,4,4,False,,0,1,3–5 yrs,36–45,Medium (11–25 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Good,High,Good,1.582,Low Risk
335,48,Antonino,McKeaney,Male,Finance,Manager,Bachelor's,Divorced,7,35,Male,2,2023,172,2,2,False,,0,1,6–10 yrs,46–55,Far (26–50 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Low,Poor,3.12,High Risk
336,47,Petronille,Giffard,Female,Marketing,Senior Developer,PhD,Single,16,50,Female,4,2018,32,1,1,False,,0,6,11–20 yrs,46–55,Far (26–50 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Good,Very Low,Very Poor,3.55,High Risk
337,46,Tommie,Itscovitz,Female,Finance,Marketing Lead,Bachelor's,Divorced,14,8,Female,5,2013,142,4,3,False,,0,11,11–20 yrs,46–55,Near (≤10 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Good,2.166,Low Risk
338,24,Lief,Cathenod,Male,HR,Manager,Bachelor's,Divorced,18,19,Male,1,2015,195,2,3,False,,0,9,11–20 yrs,18–25,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Neutral,Poor,3.388,High Risk
339,59,Norrie,Kener,Male,Marketing,Developer,PhD,Married,4,20,Male,1,2024,64,3,1,False,,0,0,3–5 yrs,55+,Medium (11–25 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very Low,Fair,3.29,High Risk
340,58,Horten,Malone,Male,Sales,Developer,Master's,Married,12,31,Male,2,2021,10,3,4,False,,0,3,11–20 yrs,55+,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,High,Fair,2.362,Medium Risk
341,34,Neil,Tregust,Male,HR,Senior Developer,Master's,Single,3,19,Male,2,2018,121,4,3,False,,0,6,3–5 yrs,26–35,Medium (11–25 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Neutral,Good,2.538,Medium Risk
342,43,Maybelle,Geggie,Female,HR,Marketing Lead,Bachelor's,Divorced,4,17,Female,4,2016,27,5,1,False,,0,8,3–5 yrs,36–45,Medium (11–25 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Good,Very Low,Excellent,2.584,Medium Risk
343,36,Konstanze,Duffil,Female,Operations,Developer,Bachelor's,Divorced,17,14,Female,5,2018,135,3,4,False,,0,6,11–20 yrs,36–45,Medium (11–25 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Fair,1.878,Low Risk
344,56,Dallas,Daughton,Male,IT,Developer,Master's,Married,11,1,Male,2,2011,152,1,4,False,,0,13,11–20 yrs,55+,Near (≤10 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Below Average,High,Very Poor,3.302,High Risk
345,52,Maynard,Gisby,Male,HR,Developer,PhD,Single,14,48,Male,5,2012,166,2,5,False,,0,12,11–20 yrs,46–55,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very High,Poor,2.196,Low Risk
346,44,Emlen,Nockells,Male,Operations,Manager,Bachelor's,Single,15,41,Male,4,2020,63,2,2,False,,0,4,11–20 yrs,36–45,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Good,Low,Poor,2.882,Medium Risk
347,54,Theresina,Kendal,Female,Sales,Data Analyst,PhD,Married,6,37,Female,2,2012,191,1,4,False,,0,12,6–10 yrs,46–55,Far (26–50 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Below Average,High,Very Poor,3.324,High Risk
348,41,Myrwyn,Peschke,Male,Sales,Manager,Master's,Married,9,26,Male,3,2015,55,3,3,False,3.0,0,9,6–10 yrs,36–45,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,Moderate Dissatisfaction,Average,Neutral,Fair,2.752,Medium Risk
349,32,Maddy,Wager,Male,Operations,Marketing Lead,PhD,Divorced,7,14,Male,2,2020,19,2,2,False,,0,4,6–10 yrs,26–35,Medium (11–25 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Low,Poor,3.228,High Risk
350,57,Desi,Hamblen,Male,Sales,Senior Developer,Master's,Single,17,20,Male,2,2021,117,1,5,False,,0,3,11–20 yrs,55+,Medium (11–25 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Below Average,Very High,Very Poor,2.54,Medium Risk
351,33,Roxanna,Castanos,Non-binary,HR,Marketing Lead,PhD,Single,2,42,Non-Binary / Other,5,2019,186,5,1,False,,0,5,0–2 yrs,26–35,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Outstanding,Very Low,Excellent,2.284,Low Risk
352,40,Silas,Hourican,Male,Finance,Data Analyst,Bachelor's,Married,15,33,Male,1,2015,77,3,1,False,,0,9,11–20 yrs,36–45,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Very Low,Fair,3.766,High Risk
353,28,Leopold,Kenzie,Male,HR,Senior Developer,PhD,Married,1,3,Male,3,2017,167,5,5,False,,0,7,0–2 yrs,26–35,Near (≤10 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Average,Very High,Excellent,1.506,Low Risk
354,52,Mandi,O'Hanley,Female,IT,Data Analyst,Master's,Married,3,30,Female,3,2021,107,4,5,False,,0,3,3–5 yrs,46–55,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Average,Very High,Good,1.61,Low Risk
355,30,Tate,Ridolfo,Male,Sales,HR Specialist,PhD,Single,15,40,Male,1,2023,171,5,3,False,,0,1,11–20 yrs,26–35,Far (26–50 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Neutral,Excellent,2.28,Low Risk
356,38,Todd,Jennions,Male,IT,Developer,Bachelor's,Married,13,32,Male,3,2022,159,4,2,False,,0,2,11–20 yrs,36–45,Far (26–50 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Low,Good,2.464,Medium Risk
357,57,Lurleen,Reedy,Female,Operations,Senior Developer,Bachelor's,Single,11,4,Female,3,2012,70,5,4,True,5.0,1,12,11–20 yrs,55+,Near (≤10 km),9–12 yrs,Band 3 – Mid-High,Low Dissatisfaction,Average,High,Excellent,2.058,Low Risk
358,33,Cynthy,Benoey,Female,Sales,Developer,PhD,Married,13,23,Female,5,2014,173,3,4,False,,0,10,11–20 yrs,26–35,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Fair,2.096,Low Risk
359,43,Loren,Aysh,Male,IT,Data Analyst,Master's,Single,7,1,Male,1,2022,99,5,4,False,,0,2,6–10 yrs,36–45,Near (≤10 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,High,Excellent,1.952,Low Risk
360,27,Brittne,Teas,Female,Marketing,Senior Developer,Bachelor's,Married,13,40,Female,4,2022,133,4,1,False,,0,2,11–20 yrs,26–35,Far (26–50 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Very Low,Good,2.58,Medium Risk
361,36,Ermentrude,Pawson,Female,Marketing,HR Specialist,Bachelor's,Single,2,30,Female,4,2020,145,4,1,False,,0,4,0–2 yrs,36–45,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Good,Very Low,Good,2.66,Medium Risk
362,44,Tiffanie,Strivens,Female,Sales,Senior Developer,PhD,Divorced,1,22,Female,4,2014,178,5,3,False,,0,10,0–2 yrs,36–45,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Good,Neutral,Excellent,2.094,Low Risk
363,36,Vikki,Denk,Female,IT,Marketing Lead,Bachelor's,Divorced,9,20,Female,4,2024,56,1,3,False,,0,0,6–10 yrs,36–45,Medium (11–25 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Neutral,Very Poor,2.59,Medium Risk
364,41,Luisa,Baynom,Female,HR,Manager,PhD,Single,4,23,Female,3,2016,86,3,3,False,4.0,0,8,3–5 yrs,36–45,Medium (11–25 km),6–8 yrs,Band 1 – Low,Low Dissatisfaction,Average,Neutral,Fair,2.696,Medium Risk
365,48,Zane,Mickan,Male,Operations,Developer,PhD,Divorced,5,7,Male,3,2011,69,3,5,False,,0,13,3–5 yrs,46–55,Near (≤10 km),12+ yrs,Band 1 – Low,N/A (Still Employed),Average,Very High,Fair,2.314,Low Risk
366,43,Averil,Mathys,Female,Finance,Manager,Bachelor's,Divorced,11,1,Female,5,2024,84,3,3,False,,0,0,11–20 yrs,36–45,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Neutral,Fair,1.852,Low Risk
367,45,Cole,Rivlin,Male,HR,Senior Developer,Bachelor's,Divorced,15,23,Male,4,2023,181,3,4,False,,0,1,11–20 yrs,36–45,Medium (11–25 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Good,High,Fair,1.846,Low Risk
368,38,Caralie,Stoffer,Female,HR,Marketing Lead,Bachelor's,Single,16,47,Female,5,2020,134,4,3,False,,0,4,11–20 yrs,36–45,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Good,1.894,Low Risk
369,59,Mady,Taborre,Female,Finance,Senior Developer,PhD,Single,15,12,Female,3,2017,135,2,3,False,,0,7,11–20 yrs,55+,Medium (11–25 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Neutral,Poor,2.874,Medium Risk
370,40,Jacquelin,Kubik,Female,Finance,HR Specialist,PhD,Divorced,3,26,Female,1,2016,171,4,1,False,,0,8,3–5 yrs,36–45,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very Low,Good,3.452,High Risk
371,51,Bathsheba,Faughnan,Female,IT,HR Specialist,Bachelor's,Single,3,23,Female,2,2017,110,4,1,False,,0,7,3–5 yrs,46–55,Medium (11–25 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very Low,Good,3.196,High Risk
372,29,Derron,Goggen,Male,Finance,HR Specialist,Bachelor's,Divorced,18,1,Male,4,2019,163,2,1,True,2.0,1,5,11–20 yrs,26–35,Near (≤10 km),3–5 yrs,Band 4 – High,High Dissatisfaction,Good,Very Low,Poor,3.152,High Risk
373,52,Thea,Fiddymont,Female,Marketing,Senior Developer,Bachelor's,Single,8,7,Female,4,2020,101,5,4,False,,0,4,6–10 yrs,46–55,Near (≤10 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,High,Excellent,1.464,Low Risk
374,25,Jonah,Trundle,Male,Finance,Data Analyst,Master's,Single,15,28,Male,3,2012,149,2,2,False,,0,12,11–20 yrs,18–25,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Low,Poor,3.456,High Risk
375,59,Luella,Tomsa,Agender,Operations,HR Specialist,Bachelor's,Divorced,5,32,Non-Binary / Other,2,2019,133,4,5,False,,0,5,3–5 yrs,55+,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very High,Good,1.914,Low Risk
376,59,Even,Allan,Male,HR,Data Analyst,Master's,Single,16,13,Male,5,2021,85,3,4,False,,0,3,11–20 yrs,55+,Medium (11–25 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Fair,1.726,Low Risk
377,26,Nanny,Doone,Female,Operations,Data Analyst,Bachelor's,Divorced,9,6,Female,5,2024,34,4,2,False,,0,0,6–10 yrs,26–35,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Low,Good,1.912,Low Risk
378,52,Blane,Abdee,Male,Operations,Senior Developer,PhD,Single,6,34,Male,2,2018,66,1,5,False,,0,6,6–10 yrs,46–55,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very High,Very Poor,2.718,Medium Risk
379,34,Evania,Bottom,Genderfluid,Operations,Senior Developer,Bachelor's,Married,6,33,Non-Binary / Other,5,2022,38,5,4,False,,0,2,6–10 yrs,26–35,Far (26–50 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,High,Excellent,1.216,Low Risk
380,54,Moira,Buchan,Female,Sales,Marketing Lead,Bachelor's,Married,1,10,Female,4,2020,83,1,3,False,,0,4,0–2 yrs,46–55,Near (≤10 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Good,Neutral,Very Poor,2.77,Medium Risk
381,29,Delly,Ive,Female,Marketing,Data Analyst,PhD,Divorced,20,27,Female,4,2018,117,4,1,False,,0,6,11–20 yrs,26–35,Far (26–50 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Good,Very Low,Good,2.754,Medium Risk
382,46,Lamont,Keymer,Male,Finance,Developer,PhD,Married,4,8,Male,3,2014,124,5,4,False,,0,10,3–5 yrs,46–55,Near (≤10 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Average,High,Excellent,1.966,Low Risk
383,55,Isobel,Gilhespy,Bigender,Operations,Manager,Master's,Single,6,32,Non-Binary / Other,4,2012,93,3,5,True,3.0,1,12,6–10 yrs,46–55,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,Moderate Dissatisfaction,Good,Very High,Fair,2.114,Low Risk
384,41,Nollie,Melburg,Female,Finance,Data Analyst,Master's,Divorced,10,1,Female,3,2021,73,1,5,False,,0,3,6–10 yrs,36–45,Near (≤10 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very High,Very Poor,2.302,Low Risk
385,48,Corella,Isworth,Female,Sales,Developer,PhD,Single,4,10,Female,5,2015,179,2,5,False,,0,9,3–5 yrs,46–55,Near (≤10 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Very High,Poor,1.97,Low Risk
386,25,Ketti,Krolik,Female,IT,Manager,Master's,Married,18,50,Female,1,2019,118,5,4,False,,0,5,11–20 yrs,18–25,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,High,Excellent,2.2,Low Risk
387,31,Felizio,Besantie,Male,HR,Manager,PhD,Divorced,13,43,Male,1,2019,39,3,5,False,,0,5,11–20 yrs,26–35,Far (26–50 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Very High,Fair,2.386,Medium Risk
388,30,Yolanthe,Wrench,Female,Sales,Senior Developer,PhD,Divorced,6,17,Female,1,2015,55,3,5,False,,0,9,6–10 yrs,26–35,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very High,Fair,2.534,Medium Risk
389,34,Der,Banfill,Male,IT,HR Specialist,PhD,Divorced,3,15,Male,1,2019,128,3,4,False,,0,5,3–5 yrs,26–35,Medium (11–25 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,High,Fair,2.63,Medium Risk
390,43,Dallas,Bakeup,Male,HR,HR Specialist,Master's,Married,1,31,Male,1,2019,91,3,1,False,,0,5,0–2 yrs,36–45,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very Low,Fair,3.562,High Risk
391,48,Erina,Yandell,Female,Operations,HR Specialist,Bachelor's,Divorced,9,26,Female,5,2023,179,4,5,False,,0,1,6–10 yrs,46–55,Far (26–50 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Very High,Good,1.102,Low Risk
392,58,Orrin,Roddick,Male,Finance,Developer,PhD,Married,5,24,Male,4,2016,39,4,1,False,3.0,0,8,3–5 yrs,55+,Medium (11–25 km),6–8 yrs,Band 2 – Mid-Low,Moderate Dissatisfaction,Good,Very Low,Good,2.848,Medium Risk
393,51,Corbie,Crosskell,Male,IT,HR Specialist,Bachelor's,Single,15,20,Male,1,2011,98,1,5,False,,0,13,11–20 yrs,46–55,Medium (11–25 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Very High,Very Poor,3.24,High Risk
394,31,Alleyn,Latta,Male,Sales,Data Analyst,Bachelor's,Single,12,24,Male,4,2010,188,2,1,False,,0,14,11–20 yrs,26–35,Medium (11–25 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Very Low,Poor,3.648,High Risk
395,42,Veda,Benkin,Female,Marketing,Marketing Lead,Master's,Married,6,28,Female,5,2010,111,5,5,False,,0,14,6–10 yrs,36–45,Far (26–50 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Very High,Excellent,1.506,Low Risk
396,33,Aubrey,Beevens,Male,Operations,Senior Developer,PhD,Divorced,7,12,Male,5,2023,190,5,1,False,,0,1,6–10 yrs,26–35,Medium (11–25 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Very Low,Excellent,2.024,Low Risk
397,27,James,Eskriet,Male,Sales,HR Specialist,PhD,Married,2,35,Male,1,2021,42,2,1,False,,0,3,0–2 yrs,26–35,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very Low,Poor,3.72,High Risk
398,53,Lorain,Norkett,Female,Sales,Data Analyst,Bachelor's,Divorced,18,18,Female,4,2012,133,5,2,False,,0,12,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Good,Low,Excellent,2.486,Medium Risk
399,43,Livy,Reap,Female,Marketing,Data Analyst,Bachelor's,Single,7,7,Female,5,2013,135,3,3,False,,0,11,6–10 yrs,36–45,Near (≤10 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Neutral,Fair,2.414,Medium Risk
